(514.9532470703125, 315.61468505859375, 538.093994140625, 325.6590881347656, 'التعريف', 9, 0, 2)
(492.0, 315.61468505859375, 512.3428344726562, 325.6590881347656, 'الوطني', 9, 0, 3)
(528.1199951171875, 467.0546569824219, 546.7214965820312, 477.09906005859375, 'الهاتف', 10, 0, 0)
(464.8800048828125, 468.3746643066406, 515.1838989257812, 478.4190673828125, '0559030467', 10, 0, 1)
(359.0400085449219, 352.3346862792969, 482.88568115234375, 362.37908935546875, 'nesservicescom@gmail.com', 11, 0, 0)
(529.4356689453125, 494.1458740234375, 545.761962890625, 505.26165771484375, 'اتعهد', 12, 0, 0)
(520.199951171875, 494.1458740234375, 526.6642456054688, 505.26165771484375, 'ب', 12, 0, 1)
(207.1199951171875, 468.73468017578125, 227.9022674560547, 478.7790832519531, 'الجزائر', 13, 0, 0)
(268.55999755859375, 467.774658203125, 279.4339599609375, 477.8190612792969, 'البلد', 13, 1, 0)
(404.75677490234375, 211.09466552734375, 417.6443786621094, 221.1390838623047, 'نايت', 14, 0, 0)
(384.4800109863281, 211.09466552734375, 402.1751708984375, 221.1390838623047, 'عماره', 14, 0, 1)
(402.239990234375, 236.65464782714844, 417.613037109375, 246.69906616210938, 'حمزه', 15, 0, 0)
(533.3880615234375, 353.294677734375, 550.7435302734375, 363.3390808105469, 'عنوان', 16, 0, 0)
(515.2799682617188, 353.294677734375, 530.7704467773438, 363.3390808105469, 'البريد', 16, 0, 1)
(546.256103515625, 363.25469970703125, 548.1192016601562, 373.2991027832031, 'ا', 17, 0, 0)
(541.3058471679688, 363.25469970703125, 546.1930541992188, 373.2991027832031, 'ﻹ', 17, 0, 1)
(535.84228515625, 363.25469970703125, 541.3056030273438, 373.2991027832031, 'لك', 17, 0, 2)
(122.04000091552734, 263.4146728515625, 135.12310791015625, 273.4590759277344, 'تاجر', 18, 0, 0)
(432.5999755859375, 286.45465087890625, 477.8636474609375, 296.4990539550781, '12/05/2025', 19, 0, 0)
(203.40000915527344, 286.6946716308594, 241.55072021484375, 296.73907470703125, 'NHa1810', 19, 1, 0)
(534.4814453125, 285.61468505859375, 550.019775390625, 295.6590881347656, 'تاريخ', 19, 1, 1)
(509.6400146484375, 285.61468505859375, 531.8638305664062, 295.6590881347656, 'التسجيل', 19, 1, 2)
(271.6782531738281, 285.0146789550781, 284.0697021484375, 295.05908203125, 'رمز', 19, 2, 0)
(250.67999267578125, 285.0146789550781, 269.0606689453125, 295.05908203125, 'القارئ', 19, 2, 1)
(143.27999877929688, 263.0546875, 159.72561645507812, 273.0990905761719, 'المهنة', 20, 0, 0)
(410.5976257324219, 263.0546875, 426.13592529296875, 273.0990905761719, 'تاريخ', 20, 1, 0)
(404.2781982421875, 263.0546875, 408.1663513183594, 273.0990905761719, 'و', 20, 1, 1)
(387.83148193359375, 263.0546875, 401.7235412597656, 273.0990905761719, 'مكان', 20, 1, 2)
(375.7434997558594, 263.0546875, 385.2138366699219, 273.0990905761719, 'المي', 20, 1, 3)
(370.3380126953125, 263.0546875, 375.7382507324219, 273.0990905761719, 'ﻼ', 20, 1, 4)
(367.30126953125, 263.0546875, 370.3343811035156, 273.0990905761719, 'د', 20, 1, 5)
(316.32000732421875, 263.8946838378906, 361.5834655761719, 273.9390869140625, '07/04/1983', 20, 1, 6)
(350.6063232421875, 137.20545959472656, 396.37939453125, 161.71372985839844, 'بطاقة', 21, 0, 0)
(290.3041076660156, 137.20545959472656, 352.8865661621094, 161.71372985839844, 'التسجيل', 21, 0, 1)
(274.5399169921875, 137.20545959472656, 292.4093322753906, 161.71372985839844, 'و', 21, 0, 2)
(231.30882263183594, 137.20545959472656, 276.8201599121094, 161.71372985839844, 'التزام', 21, 0, 3)
(174.45518493652344, 137.20545959472656, 227.4876251220703, 161.71372985839844, 'القارئ', 21, 0, 4)
(17.880001068115234, 210.01466369628906, 36.88267517089844, 220.05908203125, 'Nom', 22, 0, 0)
(39.44626998901367, 210.01466369628906, 41.93937301635742, 220.05908203125, ':', 22, 0, 1)
(17.880001068115234, 236.29466247558594, 49.519065856933594, 246.33908081054688, 'Prénom', 23, 0, 0)
(52.082664489746094, 236.29466247558594, 54.575767517089844, 246.33908081054688, ':', 23, 0, 1)
(441.96002197265625, 211.16839599609375, 460.4573669433594, 223.48953247070312, 'اللقب', 24, 0, 0)
